address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint
"calle de Galileo, Madrid",2,es,flat,,1392,Chamberí,True,03444,1,False,False,True,True,True,40.4285638,-3.7092598,Madrid,Arapiles,False,25,rent,,,,1300.0,12.0,8.2917094E7,flat,Madrid,2,False,105.0,good,"Arapiles, Madrid","Piso en calle de Galileo, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/b0/e8/607567412.jpg,https://www.idealista.com/inmueble/82917094/,POINT(-3.7092598 40.4285638)
de Galileo,2,es,flat,,2160,Chamberí,True,01452,3,False,False,True,True,True,40.4353822,-3.7109722,Madrid,Arapiles,False,25,rent,,,,2200.0,16.0,8.1631782E7,flat,Madrid,4,False,139.0,good,"Arapiles, Madrid",Piso en de Galileo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/bc/6d/580998587.jpg,https://www.idealista.com/inmueble/81631782/,POINT(-3.7109722 40.4353822)
fray Ceferino González,1,es,flat,,958,Centro,True,00137,1,False,False,True,True,True,40.408086,-3.705436,Madrid,Lavapiés-Embajadores,False,25,rent,,,,1450.0,19.0,8.2156146E7,flat,Madrid,1,False,75.0,good,"Lavapiés-Embajadores, Madrid",Piso en fray Ceferino González,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/35/ed/597243083.jpg,https://www.idealista.com/inmueble/82156146/,POINT(-3.705436 40.408086)
rodas,1,es,flat,,1052,Centro,True,02709,4,False,False,True,True,True,40.4071955,-3.7037999,Madrid,Lavapiés-Embajadores,False,25,rent,,,,900.0,20.0,8.272377E7,flat,Madrid,1,False,45.0,good,"Lavapiés-Embajadores, Madrid",Piso en rodas,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/fe/fb/603457690.jpg,https://www.idealista.com/inmueble/82723770/,POINT(-3.7037999 40.4071955)
"calle Julio Palacios, Madrid",2,es,flat,,7472,Fuencarral,True,JPalquiler,8,False,False,True,False,False,40.48359,-3.69627,Madrid,La Paz,False,26,rent,True,True,,1150.0,10.0,8.3372918E7,flat,Madrid,3,False,110.0,good,"La Paz, Madrid","Piso en calle Julio Palacios, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/5a/58/616736506.jpg,https://www.idealista.com/inmueble/83372918/,POINT(-3.69627 40.48359)
calle de Fuencarral,3,es,flat,,1093,Centro,True,,3,False,False,True,False,False,40.4260217,-3.7002326,Madrid,Chueca-Justicia,False,33,rent,,,,2900.0,18.0,8.176295E7,flat,Madrid,4,False,160.0,good,"Chueca-Justicia, Madrid",Piso en calle de Fuencarral,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/90/7f/583928905.jpg,https://www.idealista.com/inmueble/81762950/,POINT(-3.7002326 40.4260217)
"calle de Antonio Acuña, Madrid",1,es,flat,,2265,Salamanca,True,eg130348,1,False,False,True,False,False,40.4212712,-3.6780957,Madrid,Goya,False,29,rent,True,True,,1300.0,25.0,8.3366662E7,flat,Madrid,1,False,53.0,good,"Goya, Madrid","Piso en calle de Antonio Acuña, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/6d/27/616634085.jpg,https://www.idealista.com/inmueble/83366662/,POINT(-3.6780957 40.4212712)
plaza de las cortes,1,es,flat,,610,Centro,True,RE-19628,1,False,False,True,False,False,40.41789,-3.69714,Madrid,Huertas-Cortes,False,20,rent,,,,1500.0,17.0,3.3526532E7,flat,Madrid,2,False,90.0,good,"Huertas-Cortes, Madrid",Piso en plaza de las cortes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/58/1e/148406970.jpg,https://www.idealista.com/inmueble/33526532/,POINT(-3.69714 40.41789)
"calle de la Infanta Mercedes, Madrid",1,es,flat,,4352,Tetuán,True,SGF86609,5,False,False,True,False,False,40.455397,-3.6968138,Madrid,Cuatro Caminos,False,22,rent,,,,1100.0,13.0,8.3328068E7,flat,Madrid,2,False,85.0,good,"Cuatro Caminos, Madrid","Piso en calle de la Infanta Mercedes, Madrid",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/ed/21/3e/615864431.jpg,https://www.idealista.com/inmueble/83328068/,POINT(-3.6968138 40.455397)
calle de Galileo,1,es,flat,,2248,Chamberí,True,V40-CS-2130,1,False,False,False,False,False,40.4364005,-3.7099058,Madrid,Arapiles,False,24,rent,,,,1050.0,14.0,8.3349672E7,flat,Madrid,2,False,75.0,good,"Arapiles, Madrid",Piso en calle de Galileo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/ac/d7/616297287.jpg,https://www.idealista.com/inmueble/83349672/,POINT(-3.7099058 40.4364005)
calle Cardenal Tavera,2,es,flat,,9635,Hortaleza,True,,4,False,False,True,False,False,40.4956442,-3.6573226,Madrid,Sanchinarro,False,39,rent,True,True,,1300.0,13.0,8.268719E7,flat,Madrid,2,False,98.0,good,"Sanchinarro, Madrid",Piso en calle Cardenal Tavera,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/d2/e0/602693707.jpg,https://www.idealista.com/inmueble/82687190/,POINT(-3.6573226 40.4956442)
"calle de Alfonso XII, Madrid",2,es,flat,,1318,Retiro,True,,6,False,False,True,False,False,40.41309,-3.68931,Madrid,Jerónimos,False,44,rent,True,True,,3800.0,25.0,8.2899979E7,flat,Madrid,3,False,151.0,good,"Jerónimos, Madrid","Piso en calle de Alfonso XII, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/d8/6e/607226965.jpg,https://www.idealista.com/inmueble/82899979/,POINT(-3.68931 40.41309)
"calle del Marqués de Urquijo, Madrid",3,es,flat,,1956,Moncloa,True,,5,False,False,True,False,False,40.4305283,-3.718388,Madrid,Argüelles,False,21,rent,,,,3500.0,12.0,8.2838018E7,flat,Madrid,4,False,300.0,good,"Argüelles, Madrid","Piso en calle del Marqués de Urquijo, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/ec/8f/606098018.jpg,https://www.idealista.com/inmueble/82838018/,POINT(-3.718388 40.4305283)
