address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url
"calle de Ramiro II, Madrid",2,es,{'typology': 'flat'},3151,Chamberí,True,W-02DYGK,5,False,False,True,True,False,40.4449861,-3.7031654,Madrid,Vallehermoso,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1800.0,16.0,82985238,flat,Madrid,2,False,110.0,good,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en calle de Ramiro II, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/61/39/609216321.jpg,https://www.idealista.com/inmueble/82985238/
antonio Pérez,1,es,{'typology': 'flat'},3378,Chamartín,True,03567,4,False,False,True,True,True,40.4421879,-3.6825166,Madrid,El Viso,False,24,rent,,1099.0,12.0,82971920,flat,Madrid,2,False,90.0,good,"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en antonio Pérez'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/10/a0/608937852.jpg,https://www.idealista.com/inmueble/82971920/
barrio Jerónimos,4,es,{'typology': 'flat'},1201,Retiro,True,152839,2,False,False,True,True,False,40.4159587,-3.6900001,Madrid,Jerónimos,False,40,rent,,5500.0,16.0,82732320,flat,Madrid,4,False,337.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/67/61/603621680.jpg,https://www.idealista.com/inmueble/82732320/
barrio Recoletos,4,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",1732,Salamanca,True,4030,6,False,False,True,False,False,40.4256818,-3.6874789,Madrid,Recoletos,False,44,rent,,8976.0,19.0,38942328,penthouse,Madrid,5,False,473.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/ef/72/250814817.jpg,https://www.idealista.com/inmueble/38942328/
Encinar de los Reyes,4,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",11372,Encinar de los Reyes,False,A4309I,2,False,False,True,False,False,40.5072046,-3.6416472,La Moraleja,,False,40,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3400.0,17.0,28210681,penthouse,Madrid,5,False,200.0,,"{'subtitle': 'Encinar de los Reyes, La Moraleja', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/a9/7b/614593917.jpg,https://www.idealista.com/inmueble/28210681/
"juan Sanchez, Madrid, 17",1,es,{'typology': 'flat'},6638,Fuencarral,True,IdealJuanSánchez17,1,False,False,True,True,False,40.47523,-3.71937,Madrid,Peñagrande,False,13,rent,,1100.0,16.0,82614794,flat,Madrid,1,True,68.0,good,"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en juan Sanchez, Madrid, 17'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/af/8e/601323451.jpg,https://www.idealista.com/inmueble/82614794/
barrio Jerónimos,4,es,{'typology': 'flat'},1232,Retiro,True,,2,False,False,True,True,False,40.4166587,-3.6896001,Madrid,Jerónimos,False,48,rent,,5500.0,16.0,82778564,flat,Madrid,4,False,337.0,good,"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/73/47/604749585.jpg,https://www.idealista.com/inmueble/82778564/
Encinar de los Reyes,6,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",11635,Encinar de los Reyes,True,MOA01904,2,False,False,True,False,False,40.5104046,-3.6430472,La Moraleja,,False,22,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3400.0,17.0,82518335,penthouse,Madrid,5,False,200.0,good,"{'subtitle': 'Encinar de los Reyes, La Moraleja', 'title': 'Ático'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/7b/46/599345804.jpg,https://www.idealista.com/inmueble/82518335/
calle Cañizares,1,es,{'typology': 'flat'},263,Centro,True,E9B7,2,False,False,True,True,False,40.4146302,-3.7025403,Madrid,Lavapiés-Embajadores,False,7,rent,,975.0,18.0,82824206,flat,Madrid,1,False,54.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle Cañizares'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/d3/c1/605760025.jpg,https://www.idealista.com/inmueble/82824206/
barrio Nueva España,2,es,{'typology': 'chalet'},5242,Chamartín,False,BGA-00044,,False,False,,False,False,40.4589034,-3.6766726,Madrid,Nueva España,False,9,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2800.0,22.0,82773386,chalet,Madrid,3,False,130.0,,"{'subtitle': 'Nueva España, Madrid', 'title': 'Chalet'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/16/7d/604651085.jpg,https://www.idealista.com/inmueble/82773386/
calle Carnero,1,es,{'typology': 'flat'},794,Centro,False,Alquiler Carnero,bj,False,False,False,False,False,40.4096359,-3.7059189,Madrid,Lavapiés-Embajadores,False,17,rent,,850.0,18.0,30517101,flat,Madrid,2,False,48.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle Carnero'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/22/c2/101681767.jpg,https://www.idealista.com/inmueble/30517101/
orense,1,es,{'typology': 'flat'},3816,Tetuán,True,,6,False,False,True,False,False,40.4500179,-3.6935814,Madrid,Cuatro Caminos,False,8,rent,,1100.0,18.0,83245793,flat,Madrid,2,False,60.0,good,"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en orense'}",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/c2/cc/ce/614303373.jpg,https://www.idealista.com/inmueble/83245793/
calle Embalse de Valmayor,1,es,{'typology': 'flat'},10571,Villa de Vallecas,True,VM5 - C/E.DE VALMAYOR,7,False,False,True,False,False,40.3620405,-3.6019815,Madrid,Ensanche de Vallecas - La Gavia,False,22,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1100.0,11.0,82761875,flat,Madrid,3,False,103.0,good,"{'subtitle': 'Ensanche de Vallecas - La Gavia, Madrid', 'title': 'Piso en calle Embalse de Valmayor'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/29/de/604395113.jpg,https://www.idealista.com/inmueble/82761875/
"calle Maragatería, Madrid",1,es,{'typology': 'flat'},9486,Hortaleza,True,MARGAT1018,bj,False,False,False,False,False,40.484453,-3.6360906,Madrid,Valdebebas - Valdefuentes,False,21,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1100.0,17.0,82828153,flat,Madrid,1,False,65.0,good,"{'subtitle': 'Valdebebas - Valdefuentes, Madrid', 'title': 'Piso en calle Maragatería, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/29/1c/605850906.jpg,https://www.idealista.com/inmueble/82828153/
"calle de Berlanga de Duero, 34",3,es,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",7091,Hortaleza,False,,,False,False,,False,False,40.4720764,-3.6626782,Madrid,Apóstol Santiago,False,31,rent,,1700.0,8.0,25385932,chalet,Madrid,3,True,220.0,good,"{'subtitle': 'Apóstol Santiago, Madrid', 'title': 'Casa independiente en calle de Berlanga de Duero, 34'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/24/80/29702383.jpg,https://www.idealista.com/inmueble/25385932/
Encinar de los Reyes,6,es,"{'typology': 'flat', 'subTypology': 'duplex'}",11394,Encinar de los Reyes,False,W-02DVLH,,False,False,True,False,False,40.5082046,-3.6436472,La Moraleja,,False,52,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3400.0,16.0,82609560,duplex,Madrid,4,False,212.0,,"{'subtitle': 'Encinar de los Reyes, La Moraleja', 'title': 'Dúplex'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/89/d7/601225219.jpg,https://www.idealista.com/inmueble/82609560/
calle Nanclares de Oca,2,es,{'typology': 'flat'},11372,San Blas,False,ensa-lucas-nanclares2h,2,False,False,True,False,False,40.4445991,-3.5749066,Madrid,Rejas,False,52,rent,,920.0,10.0,34644164,flat,Madrid,2,False,94.0,,"{'subtitle': 'Rejas, Madrid', 'title': 'Piso en calle Nanclares de Oca'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/fd/7f/615545086.jpg,https://www.idealista.com/inmueble/34644164/
blasco de Garay,2,es,{'typology': 'flat'},2480,Chamberí,True,P277MTGR488,5,False,False,True,False,False,40.4384977,-3.710148,Madrid,Arapiles,False,15,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 180.0}",2650.0,20.0,81796188,flat,Madrid,3,False,133.0,good,"{'subtitle': 'Arapiles, Madrid', 'title': 'Piso en blasco de Garay'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/8c/86/584666112.jpg,https://www.idealista.com/inmueble/81796188/
"calle de Federico Moreno Torroba, 1",2,es,{'typology': 'flat'},3341,Retiro,True,,1,False,False,True,False,False,40.4056255,-3.6674486,Madrid,Adelfas,False,9,rent,,1100.0,11.0,82158944,flat,Madrid,2,True,100.0,good,"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en calle de Federico Moreno Torroba, 1'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/20/dc/592546449.jpg,https://www.idealista.com/inmueble/82158944/
"calle de Ayala, Madrid",2,es,{'typology': 'flat'},2014,Salamanca,False,,en,False,False,True,False,False,40.4257478,-3.683575,Madrid,Recoletos,False,15,rent,,1400.0,16.0,82395224,flat,Madrid,2,False,85.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en calle de Ayala, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/ea/e7/597275265.jpg,https://www.idealista.com/inmueble/82395224/
"plaza de Cristo Rey, 1",1,es,"{'typology': 'flat', 'subTypology': 'studio'}",2693,Chamberí,True,,8,False,False,True,False,False,40.4387662,-3.7171696,Madrid,Gaztambide,False,0,rent,,725.0,18.0,82958534,studio,Madrid,0,True,40.0,good,"{'subtitle': 'Gaztambide, Madrid', 'title': 'Estudio en plaza de Cristo Rey, 1'}",,https://www.idealista.com/inmueble/82958534/
"calle de Serrano, Madrid",3,es,{'typology': 'flat'},2737,Salamanca,True,M-46-00236,6,True,False,True,True,False,40.437542,-3.6870379,Madrid,Castellana,False,49,rent,,3100.0,23.0,81992199,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Serrano, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0e/ea/5d/600479734.jpg,https://www.idealista.com/inmueble/81992199/
"calle de Serrano, Madrid",3,es,{'typology': 'flat'},2709,Salamanca,True,MS-00030,6,False,False,True,True,True,40.437279,-3.6871115,Madrid,Castellana,False,32,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",3100.0,23.0,82482795,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Serrano, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/55/97/598675607.jpg,https://www.idealista.com/inmueble/82482795/
FRANCISCO CAMPOS,1,es,{'typology': 'flat'},3408,Chamartín,True,3469-00877,1,False,False,True,False,False,40.4421719,-3.6818484,Madrid,El Viso,False,26,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 115.0}",950.0,16.0,82999202,flat,Madrid,1,False,60.0,good,"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en FRANCISCO CAMPOS'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/b0/c3/609518074.jpg,https://www.idealista.com/inmueble/82999202/
virgen de los Peligros,1,es,{'typology': 'flat'},592,Centro,True,03066,1,False,False,True,True,True,40.4198437,-3.6985481,Madrid,Huertas-Cortes,False,25,rent,,1200.0,14.0,82703303,flat,Madrid,1,False,85.0,good,"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en virgen de los Peligros'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/b4/db/603060564.jpg,https://www.idealista.com/inmueble/82703303/
"calle del Conde de Peñalver, Madrid",3,es,{'typology': 'flat'},3065,Salamanca,True,W-02BRUV,3,False,False,True,True,False,40.430759,-3.673038,Madrid,Lista,False,34,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2500.0,16.0,82484936,flat,Madrid,3,False,160.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en calle del Conde de Peñalver, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/0c/07/598719725.jpg,https://www.idealista.com/inmueble/82484936/
serrano,3,es,{'typology': 'flat'},2592,Salamanca,True,AM1811037,6,False,False,True,True,True,40.436142,-3.6873379,Madrid,Castellana,False,10,rent,,3100.0,23.0,83215122,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en serrano'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/5a/23/613660195.jpg,https://www.idealista.com/inmueble/83215122/
barrio Castellana,3,es,{'typology': 'flat'},2934,Salamanca,True,AV-1018-SER-001,6,False,False,True,True,False,40.439342,-3.6864379,Madrid,Castellana,False,31,rent,,3100.0,23.0,82691600,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/a8/3a/602787538.jpg,https://www.idealista.com/inmueble/82691600/
calle Gerardo Cordón,1,es,"{'typology': 'flat', 'subTypology': 'penthouse'}",4490,Ciudad Lineal,True,29581,3,False,False,True,True,False,40.428933,-3.6536203,Madrid,Ventas,False,15,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",950.0,17.0,82178521,penthouse,Madrid,1,False,55.0,good,"{'subtitle': 'Ventas, Madrid', 'title': 'Ático en calle Gerardo Cordón'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/70/52/592964733.jpg,https://www.idealista.com/inmueble/82178521/
"calle Serrano, 93",3,es,{'typology': 'flat'},2760,Salamanca,True,Serrano 6A,6,False,False,True,True,False,40.437542,-3.6865379,Madrid,Castellana,False,43,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 220.0}",3100.0,23.0,82377473,flat,Madrid,3,True,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle Serrano, 93'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/2a/01/596919847.jpg,https://www.idealista.com/inmueble/82377473/
"calle de Serrano, Madrid",3,es,{'typology': 'flat'},2646,Salamanca,True,1476,6,False,False,True,True,True,40.435542,-3.6851379,Madrid,Castellana,False,28,rent,,3100.0,23.0,82390369,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Serrano, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/b2/2b/597184283.jpg,https://www.idealista.com/inmueble/82390369/
diego de león,1,es,{'typology': 'flat'},2923,Salamanca,True,M-45-00067,1,False,False,True,True,False,40.4322508,-3.6763484,Madrid,Lista,False,30,rent,,1200.0,20.0,30990544,flat,Madrid,1,False,60.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso en diego de león'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/46/c5/613893464.jpg,https://www.idealista.com/inmueble/30990544/
barrio Recoletos,2,es,{'typology': 'flat'},1165,Salamanca,True,salp130,7,False,False,True,False,False,40.4218808,-3.6922332,Madrid,Recoletos,False,40,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3000.0,21.0,82545990,flat,Madrid,2,False,140.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/42/ed/599918284.jpg,https://www.idealista.com/inmueble/82545990/
calle de Embajadores,3,es,{'typology': 'flat'},868,Centro,True,EP-31272,2,False,False,False,True,True,40.4092717,-3.7075256,Madrid,Lavapiés-Embajadores,False,46,rent,,1800.0,9.0,82483188,flat,Madrid,2,False,200.0,good,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en calle de Embajadores'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/1b/7c/614525991.jpg,https://www.idealista.com/inmueble/82483188/
"calle Marqués Viudo de Pontejos, Madrid",1,es,{'typology': 'flat'},249,Centro,True,03645,3,False,False,True,True,True,40.4166991,-3.7071086,Madrid,Sol,False,25,rent,,1500.0,17.0,82999985,flat,Madrid,2,False,90.0,good,"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle Marqués Viudo de Pontejos, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/37/eb/612688793.jpg,https://www.idealista.com/inmueble/82999985/
"calle de Serrano, Madrid",3,es,{'typology': 'flat'},2844,Salamanca,True,M319,6,False,False,True,False,False,40.438442,-3.6865379,Madrid,Castellana,False,34,rent,,3100.0,23.0,82544926,flat,Madrid,3,False,136.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Serrano, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/f5/9a/599903417.jpg,https://www.idealista.com/inmueble/82544926/
barrio Castellana,2,es,{'typology': 'flat'},2659,Salamanca,True,AM1807024,2,False,False,True,True,True,40.437042,-3.6877379,Madrid,Castellana,False,14,rent,,2200.0,24.0,81719045,flat,Madrid,3,False,91.0,good,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/6d/3b/583008961.jpg,https://www.idealista.com/inmueble/81719045/
"calle Marcelo Usera, Madrid",2,es,{'typology': 'flat'},3642,Usera,True,Usera,1,False,False,False,True,False,40.3839889,-3.7074275,Madrid,Pradolongo,False,81,rent,,1200.0,14.0,83287884,flat,Madrid,3,False,88.0,good,"{'subtitle': 'Pradolongo, Madrid', 'title': 'Piso en calle Marcelo Usera, Madrid'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/02/2c/615045808.jpg,https://www.idealista.com/inmueble/83287884/
calle Villavieja,2,es,{'typology': 'flat'},3768,Latina,False,RP34201848196,6,False,False,True,False,False,40.4093513,-3.7476264,Madrid,Lucero,False,12,rent,,1200.0,12.0,82760139,flat,Madrid,3,False,103.0,good,"{'subtitle': 'Lucero, Madrid', 'title': 'Piso en calle Villavieja'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/ab/57/604337324.jpg,https://www.idealista.com/inmueble/82760139/
sebastian herrera,1,es,{'typology': 'flat'},1675,Arganzuela,False,GP 1183,3,False,False,True,False,False,40.402452,-3.697556,Madrid,Palos de Moguer,False,44,rent,,1200.0,19.0,82495352,flat,Madrid,2,False,62.0,good,"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Piso en sebastian herrera'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/6c/a1/598946172.jpg,https://www.idealista.com/inmueble/82495352/
barrio Lista,3,es,{'typology': 'flat'},3389,Salamanca,True,,3,False,False,True,False,False,40.4309304,-3.6687821,Madrid,Lista,False,25,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2500.0,10.0,83054549,flat,Madrid,4,False,250.0,good,"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/64/b7/610666234.jpg,https://www.idealista.com/inmueble/83054549/
villanueva,2,es,{'typology': 'flat'},1517,Salamanca,True,,7,False,False,True,False,False,40.4239808,-3.6890332,Madrid,Recoletos,False,29,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 200.0}",3000.0,21.0,82821809,flat,Madrid,2,False,143.0,good,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso en villanueva'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/23/64/605712152.jpg,https://www.idealista.com/inmueble/82821809/
calle del General Pardiñas,1,es,{'typology': 'flat'},2511,Salamanca,False,83,2,False,False,True,False,True,40.4265019,-3.6774645,Madrid,Goya,False,40,rent,,950.0,24.0,81584735,flat,Madrid,1,False,40.0,,"{'subtitle': 'Goya, Madrid', 'title': 'Piso en calle del General Pardiñas'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/7a/c1/579690197.jpg,https://www.idealista.com/inmueble/81584735/
"calle de Ladera de los Almendros, 12",2,es,{'typology': 'flat'},7003,Vicálvaro,False,,4,False,False,True,False,False,40.402188,-3.6236569,Madrid,Valdebernardo - Valderribas,False,33,rent,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",950.0,11.0,82896557,flat,Madrid,3,True,89.0,good,"{'subtitle': 'Valdebernardo - Valderribas, Madrid', 'title': 'Piso en calle de Ladera de los Almendros, 12'}",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/c1/de/607165509.jpg,https://www.idealista.com/inmueble/82896557/
